first_moment,second_moment,third_moment,tcp_cov,udp_peaks,label
-0.435499076,0.546040004,0.555491399,0.225503641,3,1
-0.468358481,0.527030403,0.541195767,0.22227603,3,1
-0.470904818,0.527480244,0.541752917,0.226289729,3,1
-0.465239315,0.530147734,0.540876973,0.226362847,3,1
-0.46336211,0.530715225,0.541506731,0.229404946,3,1
-0.469774303,0.530582088,0.542830912,0.23107557,3,1
-0.490729816,0.523327587,0.546366718,0.232420686,3,1
-0.49173671,0.525707745,0.549669933,0.237936074,3,1
-0.320345006,0.583060504,0.511868323,0.228632345,3,1
-0.288122176,0.594827784,0.494228804,0.221797851,3,1
-0.32271322,0.612786277,0.527738204,0.223780475,3,1
-0.25909456,0.618742306,0.467591772,0.212756963,3,1
-0.246266673,0.621665099,0.451025994,0.205947506,3,1
-0.246816636,0.621331506,0.451283179,0.205998257,3,1
-0.243767641,0.623812751,0.450438604,0.201015843,3,1
-0.247798708,0.622576211,0.455848694,0.202770829,3,1
-0.215484985,0.646077514,0.445752293,0.20098852,3,1
-0.204823057,0.652513749,0.482783445,0.216933216,3,1
-0.259916412,0.607595188,0.514800912,0.220817122,3,1
-0.261206798,0.606810648,0.515938593,0.220794143,3,1
-0.248264332,0.615504165,0.433473932,0.223933015,3,1
-0.406202668,0.543606012,0.528946038,0.214619885,3,1
-0.405162702,0.543663168,0.52840771,0.214104791,3,1
-0.413627812,0.538798429,0.5311402,0.214258423,3,1
-0.41583383,0.537402057,0.530258397,0.208917854,3,1
-0.415933027,0.537401488,0.530305784,0.208768902,3,1
-0.402804274,0.544843879,0.526186638,0.208821628,3,1
-0.405836584,0.542914171,0.525100506,0.214835147,3,1
-0.406856383,0.542655031,0.525612005,0.215242754,3,1
-0.404955525,0.543184605,0.524668255,0.215290801,3,1
-0.409014886,0.547305394,0.540631676,0.221520587,3,1
-0.319474816,0.589853563,0.496272801,0.215515603,3,1
-0.319340497,0.589882439,0.496145994,0.214710497,3,1
-0.397491074,0.567748026,0.539506335,0.214665264,3,1
-0.399605714,0.542029323,0.524423598,0.214027804,2,1
-0.401747789,0.54201025,0.525208459,0.215608493,2,1
-0.40228324,0.541602642,0.525195747,0.21559502,2,1
-0.397996808,0.542879785,0.527284279,0.210151904,2,1
-0.421025207,0.539492563,0.534591779,0.21859054,2,1
-0.39665548,0.550499295,0.528801241,0.215991499,2,1
-0.40092748,0.557105353,0.54405996,0.229156694,2,1
-0.333136175,0.575748753,0.5265652,0.226450268,2,1
-0.317080425,0.580465647,0.518968404,0.22293272,2,1
-0.271357016,0.627168217,0.544976843,0.224971213,3,1
-0.191346179,0.673073849,0.469306294,0.209051342,3,1
-0.186413346,0.674738539,0.460707314,0.206668059,3,1
-0.189253307,0.672412572,0.46373712,0.206674554,3,1
-0.188349456,0.672757998,0.464507136,0.208644033,3,1
-0.189108937,0.672567489,0.465793604,0.209079598,3,1
-0.180286237,0.680941272,0.459868838,0.208853794,3,1
-0.185509285,0.6776969,0.468891465,0.218508333,3,1
-0.222142324,0.64864134,0.511856643,0.224212947,3,1
-0.162266144,0.699002367,0.45253261,0.219316436,3,1
-0.169875329,0.679410872,0.410204128,0.225026067,3,1
-0.406557103,0.548909347,0.536370103,0.22206152,3,1
-0.410037613,0.54907378,0.537925776,0.225707217,3,1
-0.449035887,0.535617925,0.552339635,0.225835853,3,1
-0.469287092,0.52469933,0.543750125,0.21842409,3,1
-0.467365095,0.52446162,0.543293684,0.216899823,3,1
-0.452556581,0.531396392,0.540184469,0.21710992,3,1
-0.45318752,0.531167324,0.539953956,0.218385657,3,1
-0.451212384,0.53141883,0.539360933,0.215707102,3,1
-0.474091408,0.524231322,0.545103473,0.218845435,3,1
-0.475409931,0.529328938,0.55426435,0.226615959,3,1
-0.369196108,0.565655088,0.526633192,0.217870686,3,1
-0.354078163,0.568036424,0.518145422,0.211203146,3,1
-0.389340069,0.577210106,0.539934085,0.211912278,3,1
-0.359345746,0.562454199,0.519520179,0.208901535,2,1
-0.363370921,0.562320135,0.521651895,0.211314913,2,1
-0.366881502,0.559404551,0.52120382,0.211225198,2,1
-0.362986201,0.560735793,0.522691025,0.206566432,2,1
-0.386140105,0.556456779,0.53323634,0.215765044,2,1
-0.344011318,0.580370664,0.522744001,0.213196667,2,1
-0.34218712,0.585746076,0.538180057,0.224445786,2,1
-0.318922032,0.588209175,0.532057868,0.225135601,2,1
-0.2976242,0.59783088,0.520380031,0.220262585,2,1
-0.27318376,0.621247987,0.48719402,0.222717532,3,1
-0.349605701,0.578242611,0.52149592,0.211676931,3,1
-0.348385563,0.578294278,0.520638235,0.211257469,3,1
-0.352712485,0.575101326,0.521860515,0.211152482,3,1
-0.348624468,0.577624813,0.523630077,0.210599339,3,1
-0.348480753,0.577630247,0.523531263,0.210599339,3,1
-0.346034704,0.579373685,0.522579686,0.210643875,3,1
-0.354923374,0.573959251,0.519021265,0.219524793,3,1
-0.368602366,0.569465095,0.528071757,0.224524241,3,1
-0.344933785,0.582341016,0.515727748,0.222532347,3,1
-0.342746197,0.585572632,0.525258604,0.230841082,3,1
-0.356182305,0.578377831,0.532150057,0.224235389,3,1
-0.354203553,0.578412744,0.53095058,0.221411555,3,1
-0.414157948,0.560381447,0.556447741,0.221382338,3,1
-0.451688374,0.535168907,0.540380296,0.215869778,3,1
-0.447532788,0.53493316,0.539405518,0.212519851,3,1
-0.443944788,0.536973609,0.538965341,0.212592665,3,1
-0.443612177,0.537069959,0.539069431,0.213457787,3,1
-0.441447439,0.537261232,0.538521495,0.211743406,3,1
-0.467825051,0.52783689,0.543977542,0.214885514,3,1
-0.468966752,0.530610104,0.548220496,0.220254233,3,1
-0.353520234,0.556731834,0.513751124,0.213845983,3,1
-0.316797611,0.570256736,0.494226328,0.205812566,3,1
-0.324880809,0.603777028,0.506439902,0.207043054,2,1
-0.234131616,0.63288516,0.406749973,0.203001374,3,1
-0.237654976,0.631748513,0.413996038,0.204670498,3,1
-0.210585469,0.649964327,0.384252067,0.204614095,3,1
-0.210974012,0.64959107,0.384517463,0.204829552,3,1
-0.220653572,0.64500088,0.405016186,0.20780568,3,1
-0.198240569,0.661090711,0.3802506,0.20562959,3,1
-0.175210926,0.667601828,0.457262434,0.222968298,3,1
-0.203737472,0.641185848,0.490071352,0.225211426,3,1
-0.210005615,0.6365183,0.498657078,0.22624002,3,1
-0.211040095,0.632173914,0.386694189,0.230222129,3,1
-0.441165403,0.5299561,0.540990151,0.220573638,3,1
-0.441786676,0.530003871,0.541204288,0.221022007,3,1
-0.459358053,0.522831298,0.547064696,0.221083252,3,1
-0.126571461,0.521089704,0.325389396,0.297499717,3,1
-0.094319238,0.536084776,0.26910021,0.300872675,3,1
-0.186647822,0.532151391,0.393258286,0.342231772,4,1
-0.113239106,0.527288675,0.306924436,0.30297388,3,1
-0.112331439,0.527712266,0.305414075,0.303057707,3,1
-0.207407857,0.537179898,0.405965023,0.323775545,4,1
-0.056649242,0.553927435,0.213663113,0.318991197,3,1
0.011264253,0.566394087,-0.303369988,0.298928259,3,1
-0.025475245,0.561383726,-0.151529482,0.304972902,3,1
-0.069265003,0.542396573,0.272450936,0.333479495,3,1
-0.418966983,0.527439267,0.52548233,0.212907549,2,1
-0.396442767,0.543158289,0.523823666,0.213103907,2,1
-0.395308526,0.543532613,0.524392705,0.211391243,2,1
-0.407719171,0.542728489,0.528883588,0.217136573,2,1
-0.374310266,0.559538022,0.521241316,0.214761355,2,1
-0.384770265,0.564045571,0.538568974,0.227354196,2,1
-0.29645565,0.601705787,0.516789502,0.225987571,2,1
-0.306901236,0.597916942,0.521932862,0.226789223,2,1
-0.258442105,0.63917718,0.537069813,0.228964319,3,1
-0.205485646,0.670087082,0.492247528,0.214547611,3,1
-0.189692657,0.675883482,0.468959146,0.207994661,3,1
-0.163076004,0.69862679,0.47335584,0.208284377,3,1
-0.158178497,0.702043768,0.475607225,0.204145827,3,1
-0.152425811,0.70371683,0.466483454,0.201073094,3,1
-0.16417401,0.693696378,0.479994565,0.201344479,3,1
-0.184317047,0.686509032,0.471184727,0.214763265,3,1
-0.218300255,0.662887439,0.50833877,0.218368978,3,1
-0.22463971,0.660460464,0.515332965,0.221400683,3,1
-0.22073354,0.648127203,0.475350013,0.224749937,3,1
-0.297652644,0.600775179,0.490747366,0.215096575,3,1
-0.308820044,0.597426547,0.500396833,0.217971351,3,1
-0.403906064,0.541974666,0.526344136,0.217352256,3,1
-0.412708744,0.526023836,0.518418481,0.210427956,3,1
-0.415594145,0.525786183,0.51960955,0.212176003,3,1
-0.395361783,0.539835899,0.518145371,0.212474195,3,1
-0.399111646,0.537188172,0.514996816,0.215333054,3,1
-0.410712667,0.534029984,0.51902238,0.21939321,3,1
-0.341539288,0.565315419,0.501115702,0.211066342,3,1
-0.375400401,0.567009814,0.526659845,0.223440296,3,1
-0.352785577,0.578095137,0.522155698,0.22243902,3,1
-0.35667222,0.577643268,0.52428348,0.224603845,3,1
-0.372047097,0.594063736,0.54418154,0.225153746,3,1
-0.337990302,0.588297189,0.518119335,0.217131013,2,1
-0.337452394,0.588382311,0.517739027,0.215438143,2,1
-0.330367439,0.593790569,0.518125064,0.215567136,2,1
-0.317858147,0.599958086,0.520299249,0.206212944,2,1
-0.332570541,0.596500925,0.530046314,0.213973553,2,1
-0.326444117,0.601170142,0.530006121,0.214069414,2,1
-0.312729167,0.609576164,0.544559029,0.225109095,2,1
-0.261418018,0.638549933,0.5447515,0.224105031,2,1
-0.243177227,0.644821524,0.532792787,0.217703649,2,1
-0.223825031,0.647019029,0.481743847,0.220856084,3,1
-0.387499702,0.556537241,0.525610662,0.213404236,3,1
-0.385727707,0.55667253,0.524572522,0.212470347,3,1
-0.387864564,0.555316467,0.525173257,0.212334131,3,1
-0.384757893,0.557295845,0.526194216,0.210105913,3,1
-0.384238736,0.557299538,0.525894407,0.207579144,3,1
-0.393950321,0.551361879,0.529204022,0.20750386,3,1
-0.397730204,0.549007554,0.527820962,0.213387224,3,1
-0.408290164,0.545744066,0.533148283,0.216292784,3,1
-0.39929593,0.548224508,0.528566796,0.21353291,3,1
-0.39920913,0.552093932,0.541580732,0.219955834,3,1
-0.301833351,0.601365391,0.490130019,0.211102239,3,1
-0.30185075,0.601360903,0.490148282,0.21162413,3,1
-0.394470194,0.56396313,0.537861863,0.211670887,3,1
-0.404569158,0.534545292,0.522483569,0.210889236,2,1
-0.410210179,0.53479946,0.524511694,0.215281956,2,1
-0.402448011,0.540370392,0.52420637,0.215384913,2,1
-0.401076996,0.540790788,0.524919414,0.214207641,2,1
-0.42140362,0.537697663,0.53138669,0.221356818,2,1
-0.400509458,0.54765448,0.526842315,0.219897061,2,1
-0.410389769,0.552884958,0.541918056,0.232948624,2,1
-0.371638716,0.569089921,0.53588318,0.231676213,2,1
-0.383354101,0.568553984,0.539009323,0.237703093,2,1
-0.34084563,0.605075631,0.560146076,0.238927168,3,1
-0.291387885,0.620742425,0.534129269,0.223012874,3,1
-0.277785663,0.623814579,0.522803953,0.215609589,3,1
-0.264485864,0.635665493,0.522178267,0.215943736,3,1
-0.267529946,0.634154277,0.520602923,0.217881469,3,1
-0.258959641,0.636699768,0.512062131,0.21381888,3,1
-0.279489811,0.622159913,0.527763702,0.215671138,3,1
-0.258848104,0.626288961,0.558240263,0.229364398,3,1
-0.290484442,0.590270013,0.57046175,0.230652425,3,1
-0.26658376,0.594300642,0.55384208,0.220411888,3,1
-0.281383595,0.587738483,0.432201915,0.225591011,3,1
-0.387441637,0.54877792,0.520272062,0.218754074,3,1
-0.3899973,0.548405717,0.521773613,0.2190324,3,1
-0.433742148,0.524967218,0.536570115,0.218876144,3,1
-0.443955504,0.516055044,0.530794488,0.217330744,3,1
-0.45646017,0.516381954,0.535169591,0.224595892,3,1
-0.429517882,0.528809062,0.527800837,0.2231772,3,1
-0.428006214,0.529505421,0.528526344,0.220139882,3,1
-0.439230949,0.527464735,0.532797984,0.22369074,3,1
-0.42911116,0.530172015,0.529127632,0.221132224,3,1
-0.437581017,0.53364441,0.543295275,0.228402363,3,1
-0.361297086,0.561801193,0.513734282,0.223816449,3,1
-0.361359775,0.561788315,0.513774111,0.223661123,3,1
-0.413616644,0.563291359,0.541896395,0.223908714,3,1
-0.389582103,0.547295699,0.5254049,0.21688562,2,1
-0.387129015,0.547246154,0.524330529,0.216287143,2,1
-0.370774837,0.560374741,0.525486803,0.216631391,2,1
-0.372623352,0.559731716,0.524784824,0.219267756,2,1
-0.38027443,0.558549964,0.528056822,0.222606736,2,1
-0.359735593,0.569211284,0.522529563,0.221382671,2,1
-0.365718471,0.57444533,0.541409326,0.234945204,2,1
-0.362180475,0.559649568,0.532559437,0.234371059,2,1
-0.339723754,0.567689066,0.520895377,0.229679924,2,1
-0.308179635,0.595549692,0.497644811,0.232072859,3,1
-0.322260087,0.591648641,0.513184877,0.21960597,3,1
-0.320781857,0.591766507,0.511955276,0.217924733,3,1
-0.327020508,0.586647457,0.513064615,0.217772744,3,1
-0.319144919,0.591561513,0.517201115,0.209655992,3,1
-0.322650629,0.591128008,0.520084244,0.211470469,3,1
-0.309840495,0.600556055,0.513467303,0.211243989,3,1
-0.319944801,0.594369948,0.508988894,0.218196506,3,1
-0.338802291,0.586516833,0.523593989,0.223252138,3,1
-0.324300276,0.59420661,0.513891594,0.221174772,3,1
-0.324921081,0.591844218,0.505920932,0.228409249,3,1
-0.385985435,0.560577968,0.534904501,0.21825823,3,1
-0.370502425,0.562859119,0.525650467,0.210826885,3,1
-0.424149882,0.543748808,0.550528707,0.211242056,3,1
-0.45073051,0.521544601,0.535394729,0.212990473,3,1
-0.448604387,0.521268869,0.534838242,0.211990302,3,1
-0.447340931,0.521932696,0.534575588,0.211990558,3,1
-0.448959543,0.521461651,0.533738222,0.215576911,3,1
-0.447459268,0.521506665,0.533301237,0.215386908,3,1
-0.446463954,0.521844695,0.533019823,0.215289148,3,1
-0.454543337,0.524497223,0.542078914,0.22254176,3,1
-0.296572917,0.582946096,0.491933749,0.218212716,3,1
-0.307024727,0.579402396,0.49851351,0.219207201,3,1
-0.335716342,0.604184736,0.526153923,0.219304491,3,1
-0.267226173,0.616052466,0.464682821,0.212089402,3,1
-0.265393966,0.616516402,0.462296341,0.210649428,3,1
-0.241028033,0.636934522,0.47220716,0.210813412,3,1
-0.238173446,0.639211609,0.471583579,0.209606807,3,1
-0.246634795,0.636131157,0.481617417,0.21242473,3,1
-0.250781599,0.633428603,0.484077636,0.212644783,3,1
-0.234227307,0.642643077,0.529408974,0.230121473,3,1
-0.270556251,0.604471398,0.528296479,0.230317426,3,1
-0.27597867,0.602781458,0.533253686,0.232426797,3,1
-0.267480087,0.601298521,0.441048821,0.236452646,3,1
-0.392062323,0.549628925,0.521006231,0.218474157,3,1
-0.373641481,0.553443825,0.509709404,0.212367698,3,1
-0.384650795,0.546299292,0.512807362,0.212344964,3,1
-0.389100004,0.542126406,0.51127952,0.216072213,3,1
-0.38605674,0.542414708,0.50938565,0.214496649,3,1
-0.378527567,0.545849099,0.505719165,0.213670122,3,1
-0.379664176,0.544850176,0.505329901,0.218999335,3,1
-0.408478167,0.535788427,0.52020786,0.225754951,3,1
-0.388049089,0.540483399,0.509194862,0.218752447,3,1
-0.398932983,0.54247305,0.525796386,0.225147035,3,1
-0.254071046,0.614517852,0.432198775,0.220653739,3,1
-0.266912718,0.608555498,0.44754784,0.221651076,3,1
-0.373698002,0.568342411,0.516281801,0.221722888,3,1
-0.357335295,0.540808379,0.499424572,0.211530443,2,1
-0.378432197,0.539445078,0.510125108,0.221288431,2,1
-0.333790004,0.575295255,0.514347719,0.221612376,2,1
-0.33216757,0.576055703,0.515258259,0.217067316,2,1
-0.337803052,0.574873119,0.517782582,0.21955354,2,1
-0.303594894,0.594830889,0.510105819,0.21781037,2,1
-0.321634268,0.598219174,0.531808887,0.23226095,2,1
-0.308006944,0.598124977,0.523497416,0.23148392,2,1
-0.304157875,0.599503148,0.521753525,0.231412909,2,1
-0.258374481,0.644328449,0.542139928,0.233331767,3,1
-0.178756103,0.689170467,0.465812886,0.21828543,3,1
-0.161445174,0.693840879,0.432748157,0.208790298,3,1
-0.166885415,0.689297379,0.439053144,0.208783102,3,1
-0.164033585,0.690518207,0.441465721,0.209687113,3,1
-0.170818536,0.6882959,0.454971158,0.212513192,3,1
-0.178967469,0.680614496,0.461698631,0.212543191,3,1
-0.170631634,0.679214613,0.478694053,0.219616471,3,1
-0.222635108,0.635381561,0.534453792,0.224545864,3,1
-0.21159018,0.642449359,0.521664469,0.221744516,3,1
-0.232746265,0.630630806,0.428810182,0.225926192,3,1
-0.367118796,0.562132217,0.514148212,0.215405361,3,1
-0.357042369,0.564683706,0.507033403,0.210728847,3,1
-0.412713699,0.536615781,0.531211781,0.210661963,3,1
-0.423668647,0.522586668,0.524412394,0.208888378,3,1
-0.420690655,0.522510475,0.523187424,0.206547961,3,1
-0.421770191,0.521947809,0.52350175,0.206661497,3,1
-0.422707344,0.521546388,0.522948095,0.209553307,3,1
-0.427510919,0.520905408,0.524934414,0.21171723,3,1
-0.414597139,0.52572483,0.520166125,0.209683717,3,1
-0.427179607,0.527870471,0.535049793,0.21774021,3,1
-0.307970018,0.572938773,0.477306729,0.214190026,3,1
-0.320147034,0.568605771,0.486660757,0.217170503,3,1
-0.371007605,0.579258863,0.525028437,0.217496643,3,1
-0.324882999,0.568437358,0.490252442,0.209619041,2,1
-0.335499137,0.567186281,0.498388358,0.21530891,2,1
-0.282059103,0.611331813,0.509107615,0.215641169,2,1
-0.285904668,0.608899112,0.508561328,0.221449785,2,1
-0.296670251,0.606341091,0.515276417,0.22597027,2,1
-0.298674367,0.605214787,0.51587436,0.226157589,2,1
-0.31293883,0.609382337,0.537527969,0.240732511,2,1
-0.384610026,0.551217887,0.535110622,0.241117104,2,1
-0.36767062,0.557547011,0.526181007,0.237937444,2,1
-0.331589116,0.576130661,0.495355873,0.241414867,3,1
-0.362644082,0.570039436,0.524847298,0.225881018,3,1
-0.351854359,0.570922917,0.517552483,0.218481488,3,1
-0.354068105,0.569176707,0.517865619,0.218352751,3,1
-0.348338793,0.573289438,0.520204337,0.209318928,3,1
-0.351087641,0.57309975,0.52214429,0.21076344,3,1
-0.337077016,0.581756526,0.514332115,0.209792537,3,1
-0.3433043,0.578013083,0.511902244,0.216911421,3,1
-0.364669299,0.57127322,0.526814666,0.223938467,3,1
-0.352940482,0.576615547,0.519788272,0.22158498,3,1
-0.352189842,0.575084712,0.514038393,0.226461714,3,1
-0.355313846,0.5734837,0.515414752,0.219351817,3,1
-0.359568217,0.572726605,0.518438108,0.220857462,3,1
-0.433927583,0.542385597,0.546387909,0.221071112,3,1
-0.450436685,0.522810072,0.533712043,0.216002697,3,1
-0.446241478,0.522631016,0.532613575,0.215105656,3,1
-0.41231234,0.545784252,0.530970755,0.215894351,3,1
-0.417116939,0.544180424,0.528302808,0.22189925,3,1
-0.416571048,0.544202737,0.528143724,0.22211778,3,1
-0.414710515,0.544900225,0.527716917,0.221954344,3,1
-0.431696298,0.547469164,0.5403078,0.231736244,3,1
-0.39128051,0.54880541,0.525170084,0.227937106,3,1
-0.346469004,0.563690973,0.507141756,0.219254106,3,1
-0.351437803,0.593922455,0.523365117,0.219622352,3,1
-0.268902905,0.617064494,0.452705662,0.214680364,3,1
-0.258447569,0.620199831,0.436413739,0.210345566,3,1
-0.282061168,0.605475168,0.456730216,0.210637624,3,1
-0.275651221,0.610094259,0.458191504,0.203844773,3,1
-0.272305615,0.610929138,0.453263232,0.202938554,3,1
-0.274016018,0.60982652,0.455063929,0.203336392,3,1
-0.256655858,0.614905159,0.512039779,0.216879387,3,1
-0.299569091,0.586805421,0.550121942,0.222317945,3,1
-0.307673829,0.581906331,0.556668302,0.222858312,3,1
-0.30932754,0.578096933,0.462399389,0.227330566,3,1
-0.365858843,0.563289806,0.517177196,0.211874289,3,1
-0.37210092,0.56229661,0.521165979,0.213045748,3,1
-0.423215264,0.530647135,0.534654809,0.21204654,3,1
-0.429169039,0.526333132,0.531904145,0.203335822,3,1
-0.436561101,0.526177089,0.535013213,0.208005141,3,1
-0.415234879,0.537028541,0.528235434,0.207136559,3,1
-0.418751571,0.535131999,0.526800563,0.211656904,3,1
-0.426223835,0.533975038,0.530159796,0.215196061,3,1
-0.421976376,0.535521379,0.528526487,0.214610942,3,1
-0.428074504,0.539009741,0.542278934,0.221059023,3,1
-0.277527714,0.611413097,0.477365295,0.214305582,3,1
-0.256537949,0.619980051,0.454939395,0.208852481,3,1
-0.333806763,0.603940848,0.524687381,0.209167564,3,1
-0.311869476,0.581197571,0.500679134,0.205854123,2,1
-0.312753714,0.581102749,0.501248999,0.206433163,2,1
-0.295094597,0.596261616,0.506058807,0.206591623,2,1
-0.292865249,0.597417408,0.506785772,0.204988944,2,1
-0.302163224,0.59552162,0.51221454,0.208616555,2,1
-0.29733395,0.598243233,0.510696159,0.20825634,2,1
-0.309562639,0.60117629,0.530623077,0.222160639,2,1
-0.342764984,0.566818913,0.523072563,0.221894792,2,1
-0.349702305,0.563961117,0.526316256,0.223084547,2,1
-0.306385787,0.602546485,0.538060363,0.224866544,3,1
-0.226203119,0.65423328,0.493059258,0.216015116,3,1
-0.224458389,0.654659246,0.49082451,0.215919639,3,1
-0.220233071,0.658433939,0.491647388,0.215989991,3,1
-0.218681486,0.659446265,0.492515408,0.21412119,3,1
-0.223028911,0.658376754,0.497956551,0.216401192,3,1
-0.194126213,0.682217729,0.478454217,0.215798052,3,1
-0.208263466,0.674905409,0.475082742,0.226140044,3,1
-0.243549997,0.653011698,0.510666065,0.231601089,3,1
-0.227829531,0.662253322,0.495091411,0.228702244,3,1
-0.226064522,0.652327466,0.475361084,0.234741659,3,1
-0.335636524,0.586142677,0.509829982,0.222629088,3,1
-0.323513161,0.589047498,0.499619129,0.216272317,3,1
-0.39070991,0.552786371,0.529702991,0.216281257,3,1
-0.404102273,0.53493375,0.521627377,0.214047191,3,1
-0.403673017,0.534912883,0.52144319,0.214498118,3,1
-0.398807836,0.53833715,0.521040097,0.214561523,3,1
-0.399990851,0.537842794,0.520420761,0.214809007,3,1
-0.406759207,0.537026463,0.523278332,0.217584886,3,1
-0.389245675,0.545105383,0.517920175,0.216179883,3,1
-0.402376852,0.547208384,0.532676469,0.223457348,3,1
-0.237458621,0.631817088,0.492901095,0.219814532,3,1
-0.2309923,0.63435115,0.487972535,0.218500745,3,1
-0.282332919,0.641585225,0.537011222,0.218941485,3,1
-0.228032992,0.642701056,0.484965572,0.208344995,2,1
-0.216239395,0.645809606,0.471994285,0.20245702,2,1
-0.278137853,0.607876372,0.487280829,0.2027159,2,1
-0.280021395,0.60675605,0.487192566,0.205694775,2,1
-0.268176463,0.610461575,0.475895397,0.20160523,2,1
-0.288797771,0.597106825,0.484855262,0.20299292,2,1
-0.295671242,0.599823703,0.507725158,0.216285037,2,1
-0.354361431,0.554435839,0.521931522,0.219279902,2,1
-0.346713568,0.557864622,0.516647611,0.216973579,2,1
-0.311930312,0.576875356,0.46555844,0.220245684,3,1
-0.381079267,0.554111188,0.528181794,0.209654166,3,1
-0.376877007,0.55462446,0.525620404,0.209251085,3,1
-0.368872003,0.560708118,0.524159705,0.209501744,3,1
-0.360714651,0.56592402,0.527935319,0.199953625,3,1
-0.373610942,0.564680948,0.535653102,0.209407758,3,1
-0.348162792,0.578981781,0.522391971,0.208129717,3,1
-0.350284056,0.577722378,0.521561515,0.210887446,3,1
-0.351731326,0.577166104,0.522566869,0.214226498,3,1
-0.253309215,0.646109727,0.502296808,0.213068518,3,1
-0.229473978,0.661399024,0.534262137,0.224583277,3,1
-0.27442883,0.62896258,0.551488929,0.220904153,3,1
-0.241082533,0.643310778,0.522639492,0.208108159,3,1
-0.291114639,0.621037781,0.560794831,0.209723932,3,1
-0.337824022,0.574022069,0.53188116,0.215245693,3,1
-0.295346241,0.575766478,0.513163487,0.190346263,3,1
-0.245236574,0.609772669,0.492973325,0.188805576,3,1
-0.271041023,0.602983687,0.488305039,0.203084758,3,1
-0.246922702,0.608489115,0.468664033,0.190123751,3,1
-0.25441407,0.602732809,0.468536437,0.190167313,3,1
-0.274635098,0.603652638,0.494030513,0.203199997,3,1
-0.147214169,0.679149825,0.448305093,0.202571299,3,1
-0.128658628,0.689259602,0.430118849,0.199486871,3,1
-0.153445661,0.724266156,0.46461924,0.200627221,3,1
-0.050076541,0.769464949,-0.284978482,0.192914946,3,1
-0.041032234,0.775304403,-0.331854758,0.189737349,3,1
-0.227615213,0.638141474,0.413522285,0.190108784,3,1
-0.235041021,0.633760841,0.409193368,0.19691256,3,1
-0.239198972,0.6321981,0.417833635,0.200359897,3,1
-0.243199588,0.62894468,0.420754942,0.200602563,3,1
-0.21845258,0.631906944,0.500922317,0.21675473,3,1
-0.232388903,0.619486999,0.515502558,0.219806639,3,1
-0.224937925,0.624910633,0.506047361,0.219846486,3,1
-0.235437597,0.622522893,0.388957257,0.22373686,3,1
-0.324399281,0.579553557,0.487625821,0.215188282,3,1
-0.32954083,0.578261159,0.49250461,0.216518232,3,1
-0.38929895,0.545081151,0.52191732,0.215849432,3,1
-0.397393493,0.537920381,0.518757209,0.203202105,3,1
-0.398375609,0.537824581,0.519315405,0.203683636,3,1
-0.395333725,0.539494066,0.518164137,0.203526801,3,1
-0.391015494,0.54155064,0.520117965,0.201539314,3,1
-0.414925721,0.53386333,0.532112873,0.208490172,3,1
-0.403623665,0.539350408,0.527607506,0.206536029,3,1
-0.405452684,0.542425714,0.540897808,0.21275972,3,1
-0.303720644,0.588578161,0.483642052,0.206510365,3,1
-0.289848867,0.594508233,0.470033028,0.202680494,3,1
-0.339762841,0.602959649,0.516218875,0.202709252,3,1
-0.31302518,0.578914534,0.492553795,0.200957477,2,1
-0.312647813,0.57900719,0.492245078,0.199646941,2,1
-0.309038348,0.581753551,0.491714246,0.199630693,2,1
-0.306839409,0.5825302,0.492476126,0.196748979,2,1
-0.308895992,0.581896745,0.494125015,0.197246125,2,1
-0.320371441,0.573926879,0.497817203,0.197620698,2,1
-0.316129376,0.576496022,0.52890667,0.214130809,2,1
-0.214289837,0.627437657,0.457258645,0.215073523,2,1
-0.190906823,0.645087772,0.437953885,0.212502712,2,1
-0.179692202,0.682216441,0.384866515,0.217579839,3,1
-0.271870179,0.609590865,0.488851113,0.200807682,3,1
-0.24204442,0.624817344,0.444833117,0.189585109,3,1
-0.197824693,0.665700051,0.431820017,0.190295186,3,1
-0.207626453,0.658766524,0.427017085,0.196098666,3,1
-0.202137774,0.660918283,0.415236642,0.192770655,3,1
-0.182336856,0.675765356,0.384886576,0.191412551,3,1
-0.185249716,0.673592123,0.384618805,0.19579992,3,1
-0.202985735,0.663623944,0.422665171,0.200134759,3,1
-0.199947529,0.665587583,0.417562391,0.198944614,3,1
-0.197871552,0.661477284,0.403896007,0.202985123,3,1
-0.202811433,0.658131783,0.40721479,0.198868413,3,1
-0.224572208,0.646856705,0.442251658,0.205035028,3,1
-0.3466578,0.579754274,0.511836379,0.204204987,3,1
-0.354087881,0.553113291,0.50569406,0.194273036,3,1
-0.360464871,0.551646216,0.509187413,0.197971929,3,1
-0.360327793,0.551746854,0.509176188,0.197996295,3,1
-0.356880148,0.552858419,0.510745163,0.199745064,3,1
-0.365433264,0.550548434,0.515118431,0.203845206,3,1
-0.358737463,0.554351732,0.512995222,0.203057631,3,1
-0.364868483,0.555947668,0.526464561,0.212350195,3,1
-0.200854972,0.643406149,0.472332064,0.208809545,3,1
-0.176517952,0.656516386,0.451944154,0.204418117,3,1
-0.200262239,0.690928451,0.479076576,0.204755039,3,1
-0.130785316,0.709025918,0.312992919,0.19447079,3,1
-0.125817992,0.711783195,0.290216427,0.191500029,3,1
-0.214701888,0.647683475,0.407061158,0.191759064,3,1
